architecture,board_slot_width,bus_interface,chip_package,display_connectors,double_float_performance,foundry,generation,half_float_performance,manufacturer,memory_type,name,pixel_rate,power_connectors,price,ray_tracing_cores,release_date,render_output_processors,shading_units,single_float_performance,streaming_multiprocessors,tensor_cores,texture_mapping_units,texture_rate
GCN 1.0,MXM Module,MXM-A (3.0),FCBGA-631/962,,43.2,TSMC,Solar System(HD 8700M),,AMD,GDDR5,Radeon HD 8790M,7.2,None,0,0,2013-04-01,8,384,691.2,0,0,24,21.6
GCN 1.0,,PCIe 3.0 x16,FCBGA-962,,50.0,TSMC,Solar System(HD 8800M),,AMD,DDR3,Radeon HD 8830M,10.0,,0,0,2013-04-01,16,640,800.0,0,0,40,25.0
GCN 1.0,,PCIe 3.0 x16,FCBGA-962,,50.0,TSMC,Solar System(HD 8800M),,AMD,GDDR5,Radeon HD 8850M,10.0,,0,0,2013-04-01,16,640,800.0,0,0,40,25.0
GCN 1.0,,PCIe 3.0 x16,FCBGA-962,,62.0,TSMC,Solar System(HD 8800M),,AMD,GDDR5,Radeon HD 8870M,12.4,,0,0,2013-04-01,16,640,992.0,0,0,40,31.0
GCN 2.0,MXM Module,PCIe 3.0 x16,FCBGA-1093,,103.2,TSMC,Solar System(HD 8900M),,AMD,GDDR5,Radeon HD 8950M,17.2,,0,0,2013-05-14,16,768,1651.0,0,0,48,51.6
GCN 1.0,MXM Module,PCIe 3.0 x16,FCBGA-1737,,144.0,TSMC,Solar System(HD 8900M),,AMD,GDDR5,Radeon HD 8970M,28.8,,0,0,2013-05-14,32,1280,2304.0,0,0,80,72.0
GCN 1.0,Dual-slot,PCIe 3.0 x16,,"1x DVI, 4x mini-DisplayPort 1.2",1024.0,TSMC,Sea Islands(HD 8900),,AMD,GDDR5,Radeon HD 8990 OEM,32.0,2x 8-pin,0,0,2013-04-24,32,2048,4096.0,0,0,128,128.0
TeraScale 2,Single-slot,PCIe 2.0 x16,FCBGA-631,"1x DVI, 1x HDMI 1.3a, 1x VGA",,TSMC,Volcanic Islands(R5 200),,AMD,DDR3,Radeon R5 220 OEM,2.6,None,0,0,2013-12-21,4,80,104.0,0,0,8,5.2
TeraScale 2,Single-slot,PCIe 2.0 x16,FCBGA-631,"1x DVI, 1x HDMI 1.3a, 1x VGA",,TSMC,Volcanic Islands(R5 200),,AMD,DDR3,Radeon R5 230 OEM,2.5,None,0,0,2013-12-21,4,160,200.0,0,0,8,5.0
TeraScale 2,Single-slot,PCIe 2.0 x16,FCBGA-631,"1x DVI, 1x HDMI 1.3a",,TSMC,Volcanic Islands(R5 200),,AMD,DDR3,Radeon R5 235 OEM,3.1,None,0,0,2013-12-21,4,160,248.0,0,0,8,6.2
TeraScale 2,Single-slot,PCIe 2.0 x16,FCBGA-631,"1x DVI, 1x HDMI 1.3a",,TSMC,Volcanic Islands(R5 200),,AMD,DDR3,Radeon R5 235X OEM,3.5,None,0,0,2013-12-21,4,160,280.0,0,0,8,7.0
GCN 1.0,Single-slot,PCIe 3.0 x8,FCBGA-962,"1x DVI, 1x HDMI 1.4a, 1x VGA",37.44,TSMC,Volcanic Islands(R5 200),,AMD,DDR3,Radeon R5 240 OEM,6.24,None,0,0,2013-11-01,8,384,599.0,0,0,24,18.72
GCN 1.0,IGP,PCIe 3.0 x8,FCBGA-631/962,,34.0,TSMC,Gem System(R5 M200),,AMD,DDR3,Radeon R5 M230 Rebrand,6.8,,0,0,2014-05-31,8,320,544.0,0,0,20,17.0
GCN 1.0,Single-slot,PCIe 3.0 x8,FCBGA-962,"1x DVI, 1x HDMI 1.4a, 1x VGA",,TSMC,Volcanic Islands(R7 200),,AMD,DDR3,Radeon R7 240,6.24,None,0,0,2013-10-08,8,320,499.2,0,0,20,15.6
GCN 1.0,Single-slot,PCIe 3.0 x8,FCBGA-962,"1x DVI, 1x HDMI 1.4a, 1x VGA",31.2,TSMC,Volcanic Islands(R7 200),,AMD,DDR3,Radeon R7 240 OEM,6.24,None,0,0,2013-11-01,8,320,499.2,0,0,20,15.6
GCN 1.0,Dual-slot,PCIe 3.0 x8,FCBGA-962,"1x DVI, 1x HDMI 1.4a, 1x VGA",50.4,TSMC,Volcanic Islands(R7 200),,AMD,GDDR5,Radeon R7 250,8.4,None,0,0,2013-10-08,8,384,806.4,0,0,24,25.2
GCN 1.0,Dual-slot,PCIe 3.0 x8,FCBGA-962,"1x DVI, 1x HDMI 1.4a, 1x VGA",50.4,TSMC,Volcanic Islands(R7 200),,AMD,DDR3,Radeon R7 250 OEM,8.4,None,0,0,2013-10-08,8,384,806.4,0,0,24,25.2
GCN 1.0,Single-slot,PCIe 3.0 x16,FCBGA-962,"1x DVI, 1x HDMI 1.4a, 1x DisplayPort 1.2",51.2,TSMC,Volcanic Islands(R7 200),,AMD,GDDR5,Radeon R7 250E,12.8,None,0,0,2013-12-20,16,512,819.2,0,0,32,25.6
GCN 2.0,Dual-slot,PCIe 3.0 x16,FCBGA-1093,"1x DVI, 1x HDMI 1.4a, 1x DisplayPort 1.2",96.0,TSMC,Volcanic Islands(R7 200),,AMD,GDDR5,Radeon R7 260,16.0,1x 6-pin,0,0,2013-12-17,16,768,1536.0,0,0,48,48.0
GCN 2.0,Dual-slot,PCIe 3.0 x16,FCBGA-1093,"2x DVI, 1x HDMI 1.4a, 1x DisplayPort 1.2",123.2,TSMC,Volcanic Islands(R7 200),,AMD,GDDR5,Radeon R7 260X,17.6,1x 6-pin,0,0,2013-10-08,16,896,1971.0,0,0,56,61.6
GCN 1.0,Dual-slot,PCIe 3.0 x16,FCBGA-962,,59.52,TSMC,Volcanic Islands(R9 200),,AMD,GDDR5,Radeon R9 255 OEM,14.88,1x 6-pin,0,0,2013-12-21,16,512,952.3,0,0,32,29.76
GCN 2.0,Dual-slot,PCIe 3.0 x16,FCBGA-1093,"1x DVI, 1x HDMI 1.4a, 2x mini-DisplayPort 1.2",123.2,TSMC,Volcanic Islands(R9 200),,AMD,GDDR5,Radeon R9 260 OEM,17.6,1x 6-pin,0,0,2013-12-21,16,896,1971.0,0,0,56,61.6
GCN 1.0,Dual-slot,PCIe 3.0 x16,FCBGA-1737,"2x DVI, 1x HDMI 1.4a, 1x DisplayPort 1.2",148.0,TSMC,Volcanic Islands(R9 200),,AMD,GDDR5,Radeon R9 270,29.6,1x 6-pin,0,0,2013-11-13,32,1280,2368.0,0,0,80,74.0
GCN 1.0,Dual-slot,PCIe 3.0 x16,FCBGA-1737,"2x DVI, 1x HDMI 1.4a, 1x DisplayPort 1.2",168.0,TSMC,Volcanic Islands(R9 200),,AMD,GDDR5,Radeon R9 270X,33.6,2x 6-pin,0,0,2013-10-08,32,1280,2688.0,0,0,80,84.0
GCN 1.0,Dual-slot,PCIe 3.0 x16,,"2x DVI, 1x HDMI 1.4a, 1x DisplayPort 1.2",1024.0,TSMC,Volcanic Islands(R9 200),,AMD,GDDR5,Radeon R9 280X,32.0,1x 6-pin + 1x 8-pin,0,0,2013-10-08,32,2048,4096.0,0,0,128,128.0
GCN 1.0,Dual-slot,PCIe 3.0 x16,,6x mini-DisplayPort 1.2,1024.0,TSMC,Volcanic Islands(R9 200),,AMD,GDDR5,Radeon R9 280X2,32.0,3x 8-pin,0,0,,32,2048,4096.0,0,0,128,128.0
GCN 2.0,Dual-slot,PCIe 3.0 x16,,"2x DVI, 1x HDMI 1.4a, 1x DisplayPort 1.2",606.1,TSMC,Volcanic Islands(R9 200),,AMD,GDDR5,Radeon R9 290,60.61,1x 6-pin + 1x 8-pin,0,0,2013-11-05,64,2560,4849.0,0,0,160,151.5
GCN 2.0,Dual-slot,PCIe 3.0 x16,,"2x DVI, 1x HDMI 1.4a, 1x DisplayPort 1.2",704.0,TSMC,Volcanic Islands(R9 200),,AMD,GDDR5,Radeon R9 290X,64.0,1x 6-pin + 1x 8-pin,0,0,2013-10-24,64,2816,5632.0,0,0,176,176.0
GCN 1.0,Single-slot,PCIe 3.0 x16,FCBGA-1737,1x DisplayPort 1.2,152.0,TSMC,Radeon Sky(x00),,AMD,GDDR5,Radeon Sky 500,30.4,1x 6-pin,0,0,2013-03-27,32,1280,2432.0,0,0,80,76.0
GCN 1.0,Dual-slot,PCIe 3.0 x16,,1x DisplayPort 1.2,806.4,TSMC,Radeon Sky(x00),,AMD,GDDR5,Radeon Sky 700,28.8,1x 8-pin,0,0,2013-03-27,32,1792,3226.0,0,0,112,100.8
GCN 1.0,Dual-slot,PCIe 3.0 x16,,"1x DVI, 1x mini-DisplayPort 1.2",851.2,TSMC,Radeon Sky(x00),,AMD,GDDR5,Radeon Sky 900,30.4,2x 8-pin,0,0,2013-03-27,32,1792,3405.0,0,0,112,106.4
GCN 1.0,,,BGA-1443,1x HDMI 1.4b,,TSMC,Console GPU(Microsoft),,AMD,DDR3,Xbox One GPU,13.65,,0,0,2013-11-22,16,768,1310.2,0,0,48,40.94
Generation 7.5,IGP,Ring Bus,,,40.0,Intel,HD Graphics(Haswell),,Intel,System Shared,HD Graphics 10EU,1.0,,0,0,2013-04-29,1,80,160.0,0,0,10,10.0
Generation 7.5,IGP,Ring Bus,,,34.0,Intel,HD Graphics-M(Haswell),,Intel,System Shared,HD Graphics 10EU Mobile,0.85,,0,0,2013-04-29,1,80,136.0,0,0,10,8.5
Generation 7.0,IGP,Ring Bus,,,10.34,Intel,HD Graphics-T(Bay Trail),,Intel,System Shared,HD Graphics 32EU Mobile,0.646,,0,0,2013-09-02,1,32,41.34,0,0,4,2.584
Generation 7.5,IGP,Ring Bus,,,68.0,Intel,HD Graphics-M(Haswell),,Intel,System Shared,HD Graphics 4200 Mobile,1.7,,0,0,2013-09-02,2,160,272.0,0,0,20,17.0
Generation 7.5,IGP,Ring Bus,,,92.0,Intel,HD Graphics(Haswell),,Intel,System Shared,HD Graphics 4400,2.3,,0,0,2013-09-03,2,160,368.0,0,0,20,23.0
Generation 7.5,IGP,Ring Bus,,,76.0,Intel,HD Graphics-M(Haswell),,Intel,System Shared,HD Graphics 4400 Mobile,1.9,,0,0,2013-09-03,2,160,304.0,0,0,20,19.0
Generation 7.5,IGP,Ring Bus,,,88.0,Intel,HD Graphics(Haswell),,Intel,System Shared,HD Graphics 4600,2.2,,0,0,2013-06-03,2,160,352.0,0,0,20,22.0
Generation 7.5,IGP,Ring Bus,,,88.0,Intel,HD Graphics-M(Haswell),,Intel,System Shared,HD Graphics 4600 Mobile,2.2,,0,0,2013-05-27,2,160,352.0,0,0,20,22.0
Generation 7.5,IGP,Ring Bus,,,160.0,Intel,HD Graphics-M(Haswell),,Intel,System Shared,HD Graphics 5000 Mobile,4.0,,0,0,2013-05-27,4,320,640.0,0,0,40,40.0
Generation 7.5,IGP,Ring Bus,,,96.0,Intel,HD Graphics-W(Haswell),,Intel,System Shared,HD Graphics P4600,2.4,,0,0,2013-06-01,2,160,384.0,0,0,20,24.0
Generation 7.5,IGP,Ring Bus,,,104.0,Intel,HD Graphics-W(Haswell),,Intel,System Shared,HD Graphics P4700,2.6,,0,0,2013-06-01,2,160,416.0,0,0,20,26.0
Generation 7.5,IGP,Ring Bus,,,176.0,Intel,HD Graphics-M(Haswell),,Intel,System Shared,Iris Graphics 5100 Mobile,4.4,,0,0,2013-05-27,4,320,704.0,0,0,40,44.0
Generation 7.5,IGP,Ring Bus,,,184.0,Intel,HD Graphics(Haswell),,Intel,System Shared,Iris Pro Graphics 5200,4.6,,0,0,2013-06-03,4,320,736.0,0,0,40,46.0
Generation 7.5,IGP,Ring Bus,,,192.0,Intel,HD Graphics-M(Haswell),,Intel,System Shared,Iris Pro Graphics 5200 Mobile,4.8,,0,0,2013-05-27,4,320,768.0,0,0,40,48.0
Knights,Dual-slot,PCIe 2.0 x16,,,,Intel,Knights Corner(x100),,Intel,GDDR5,Xeon Phi 5120D,0.0,,0,0,2013-06-17,0,960,2021.9999999999998,0,0,32,33.7
Knights,Dual-slot,PCIe 3.0 x16,,,,Intel,Knights Corner(x100),,Intel,GDDR5,Xeon Phi 7120P,0.0,,0,0,2013-06-17,0,976,2602.0,0,0,32,42.66
Knights,Dual-slot,PCIe 3.0 x16,,,,Intel,Knights Corner(x100),,Intel,GDDR5,Xeon Phi 7120X,0.0,,0,0,2013-06-17,0,976,2602.0,0,0,32,42.66
TeraScale,,,,1x HDMI 1.2,,TSMC,Console GPU(Microsoft),,ATI,GDDR3,Xbox 360 E GPU,4.0,,0,0,2013-06-10,8,240,240.0,0,0,16,8.0
Kepler,IGP,PCIe 3.0 x16,BGA-908,,13.6,TSMC,GRID(K1),,NVIDIA,DDR3,GRID K120Q,3.4,,0,0,2014-07-02,16,192,326.4,0,0,16,13.6
Kepler,IGP,PCIe 3.0 x16,BGA-1745,,95.36,TSMC,GRID(K2),,NVIDIA,GDDR5,GRID K220Q,23.84,,0,0,2014-07-02,32,1536,2289.0,0,0,128,95.36
Kepler,Dual-slot,PCIe 3.0 x16,BGA-1745,,95.36,TSMC,GRID(K5),,NVIDIA,GDDR5,GRID K500,23.84,,0,0,2014-07-02,32,1536,2289.0,0,0,128,95.36
Kepler,Dual-slot,PCIe 3.0 x16,BGA-1745,,95.36,TSMC,GRID(K5),,NVIDIA,GDDR5,GRID K520Q,23.84,,0,0,2014-07-02,32,1536,2289.0,0,0,128,95.36
Kepler,Dual-slot,PCIe 3.0 x16,BGA-1745,,95.36,TSMC,GRID(K5),,NVIDIA,GDDR5,GRID K540Q,23.84,,0,0,2014-07-02,32,1536,2289.0,0,0,128,95.36
Kepler,Dual-slot,PCIe 3.0 x16,BGA-1745,,95.36,TSMC,GRID(K5),,NVIDIA,GDDR5,GRID K560Q,23.84,,0,0,2014-07-02,32,1536,2289.0,0,0,128,95.36
Fermi 2.0,MXM Module,PCIe 2.0 x16,BGA-603,,24.8,TSMC,GeForce 700A,,NVIDIA,DDR3,GeForce 720A,3.1,,0,0,2014-07-01,8,96,297.6,2,0,16,12.4
Fermi 2.0,IGP,PCIe 2.0 x16,BGA-533,,7.6,TSMC,GeForce 800A,,NVIDIA,DDR3,GeForce 800A,0.95,None,0,0,2014-03-17,4,48,91.2,1,0,8,3.8
Fermi 2.0,IGP,PCIe 2.0 x16,BGA-603,,11.81,TSMC,GeForce 800M,,NVIDIA,DDR3,GeForce 800M,1.476,None,0,0,2014-03-17,8,48,141.7,1,0,8,5.904
Kepler 2.0,IGP,PCIe 3.0 x8,FCBGA-595,,12.13,TSMC,GeForce 800A,,NVIDIA,DDR3,GeForce 805A,6.064,None,0,0,2014-07-22,8,192,291.1,0,0,16,12.13
Kepler 2.0,IGP,PCIe 3.0 x8,FCBGA-595,,12.13,TSMC,GeForce 800A,,NVIDIA,DDR3,GeForce 810A,6.064,None,0,0,2014-07-22,8,192,291.1,0,0,16,12.13
Kepler,MXM Module,PCIe 3.0 x16,BGA-908,,30.4,TSMC,GeForce 800M,,NVIDIA,DDR3,GeForce 810M,7.6,None,0,0,2015-03-21,16,384,729.6,0,0,32,30.4
Fermi 2.0,IGP,PCIe 2.0 x16,BGA-603,,20.0,TSMC,GeForce 800A,,NVIDIA,DDR3,GeForce 820A,2.5,None,0,0,2014-03-17,8,96,240.0,2,0,16,10.0
Kepler 2.0,IGP,PCIe 3.0 x8,FCBGA-595,,30.11,TSMC,GeForce 800M,,NVIDIA,DDR3,GeForce 825M,7.528,None,0,0,2014-01-27,8,384,722.7,0,0,32,30.11
Maxwell,IGP,PCIe 3.0 x8,FCBGA-908,,18.4,TSMC,GeForce 800A,,NVIDIA,DDR3,GeForce 830A,9.2,None,0,0,2014-07-22,8,256,588.8,2,0,16,18.4
Maxwell,IGP,PCIe 3.0 x8,FCBGA-908,,18.4,TSMC,GeForce 800M,,NVIDIA,DDR3,GeForce 830M,9.2,None,0,0,2014-03-12,8,256,588.8,2,0,16,18.4
Maxwell,IGP,PCIe 3.0 x8,FCBGA-908,,26.98,TSMC,GeForce 800A,,NVIDIA,DDR3,GeForce 840A,8.992,None,0,0,2014-03-17,8,384,863.2,3,0,16,17.98
Maxwell,IGP,PCIe 3.0 x8,FCBGA-595,,26.98,TSMC,GeForce 800M,,NVIDIA,DDR3,GeForce 840M,8.992,None,0,0,2014-03-12,8,384,863.2,3,0,16,17.98
Fermi 2.0,Single-slot,PCIe 2.0 x16,BGA-533,"1x DVI, 1x HDMI 1.3a, 1x VGA",13.98,TSMC,GeForce 700,,NVIDIA,DDR3,GeForce GT 705 OEM,1.748,None,0,0,2014-03-27,4,48,167.8,1,0,8,6.992
Fermi 2.0,Single-slot,PCIe 2.0 x16,BGA-533,"1x DVI, 1x HDMI 1.3a, 1x VGA",12.96,TSMC,GeForce 700,,NVIDIA,DDR3,GeForce GT 710,1.62,None,0,0,2016-01-26,4,48,155.5,1,0,8,6.48
Kepler 2.0,Single-slot,PCIe 2.0 x1,FCBGA-595,"1x DVI, 1x HDMI 1.4a, 1x VGA",15.26,TSMC,GeForce 700,,NVIDIA,DDR3,GeForce GT 710 PCIe x1,3.816,None,0,0,2014-03-27,8,192,366.3,0,0,16,15.26
Kepler 2.0,Single-slot,PCIe 2.0 x8,FCBGA-595,"1x DVI, 1x HDMI 1.4a, 1x VGA",30.94,TSMC,GeForce 700,,NVIDIA,DDR3,GeForce GT 720,7.736,None,0,0,2014-03-27,8,384,742.7,0,0,32,30.94
Fermi 2.0,MXM Module,PCIe 2.0 x16,BGA-603,,24.8,TSMC,GeForce 700A,,NVIDIA,DDR3,GeForce GT 720A,3.1,None,0,0,2014-07-01,8,96,297.6,2,0,16,12.4
Kepler 2.0,Single-slot,PCIe 2.0 x8,FCBGA-595,"1x DVI, 1x HDMI 1.4a, 1x VGA",28.86,TSMC,GeForce 700,,NVIDIA,GDDR5,GeForce GT 730,7.216,None,0,0,2014-06-18,8,384,692.7,0,0,32,28.86
Kepler 2.0,MXM Module,PCIe 3.0 x8,FCBGA-595,,24.26,TSMC,GeForce 700A,,NVIDIA,DDR3,GeForce GT 730A,6.064,None,0,0,2014-07-01,8,384,582.1,0,0,32,24.26
Kepler,Single-slot,PCIe 3.0 x16,BGA-908,"2x DVI, 1x mini-HDMI 1.4a",31.78,TSMC,GeForce 700,,NVIDIA,GDDR5,GeForce GT 740,7.944,1x 6-pin,0,0,2014-05-29,16,384,762.6,0,0,32,31.78
Kepler,Dual-slot,PCIe 3.0 x16,BGA-1745,"2x DVI, 1x HDMI 1.4a, 1x DisplayPort 1.2",82.56,TSMC,GeForce 600,,NVIDIA,GDDR5,GeForce GTX 660 Rev. 2,20.64,1x 6-pin,0,0,2014-09-13,24,960,1981.0,0,0,80,82.56
Maxwell,Single-slot,PCIe 3.0 x16,FCBGA-908,"1x DVI, 1x HDMI 1.4a, 1x VGA",24.79,TSMC,GeForce 700,,NVIDIA,DDR3,GeForce GTX 745 OEM,16.53,None,0,0,2014-02-18,16,384,793.3,3,0,24,24.79
Maxwell,Single-slot,PCIe 3.0 x16,FCBGA-908,"2x DVI, 1x mini-HDMI 1.4a",34.72,TSMC,GeForce 700,,NVIDIA,GDDR5,GeForce GTX 750,17.36,None,0,0,2014-02-18,16,512,1111.0,4,0,32,34.72
Maxwell,Single-slot,PCIe 3.0 x16,FCBGA-908,"2x DVI, 1x mini-HDMI 1.4a",43.4,TSMC,GeForce 700,,NVIDIA,GDDR5,GeForce GTX 750 Ti,17.36,None,0,0,2014-02-18,16,640,1388.8,5,0,40,43.4
Kepler,Dual-slot,PCIe 3.0 x16,BGA-1425,,87.84,TSMC,GeForce 700,,NVIDIA,GDDR5,GeForce GTX 750 Ti OEM,21.96,None,0,0,,24,960,2108.0,0,0,80,87.84
Kepler,MXM Module,PCIe 3.0 x16,BGA-1425,,46.02,TSMC,GeForce 700A,,NVIDIA,GDDR5,GeForce GTX 760A,11.5,None,0,0,2014-03-17,16,768,1104.4,0,0,64,46.02
Maxwell,IGP,PCIe 3.0 x16,FCBGA-908,,36.08,TSMC,GeForce 800A,,NVIDIA,DDR3,GeForce GTX 850A,14.43,,0,0,2014-03-17,16,640,1154.6,5,0,40,36.08
Maxwell,IGP,PCIe 3.0 x16,FCBGA-908,,36.08,TSMC,GeForce 800M,,NVIDIA,DDR3,GeForce GTX 850M,14.43,None,0,0,2014-03-12,16,640,1154.6,5,0,40,36.08
Maxwell,MXM Module,MXM-B (3.0),FCBGA-908,,40.8,TSMC,GeForce 800M,,NVIDIA,GDDR5,GeForce GTX 860M,16.32,None,0,0,2014-01-13,16,640,1305.6,5,0,40,40.8
Kepler,MXM Module,MXM-B (3.0),BGA-1745,,108.3,TSMC,GeForce 800M,,NVIDIA,GDDR5,GeForce GTX 870M,27.08,None,0,0,2014-03-12,24,1344,2599.0,0,0,112,108.3
Kepler,MXM Module,MXM-B (3.0),BGA-1745,,127.1,TSMC,GeForce 800M,,NVIDIA,GDDR5,GeForce GTX 880M,31.78,None,0,0,2014-03-12,32,1536,3050.0,0,0,128,127.1
Maxwell 2.0,Dual-slot,PCIe 3.0 x16,BGA-1745,"1x DVI, 1x HDMI 2.0, 3x DisplayPort 1.2",122.5,TSMC,GeForce 900,,NVIDIA,GDDR5,GeForce GTX 970,65.97,2x 6-pin,0,0,2014-09-19,56,1664,3920.0,13,0,104,122.5
Maxwell 2.0,MXM Module,MXM-B (3.0),BGA-1745,,83.04,TSMC,GeForce 900M,,NVIDIA,GDDR5,GeForce GTX 970M,49.82,None,0,0,2014-10-07,48,1280,2657.0,10,0,80,83.04
Maxwell 2.0,Dual-slot,PCIe 3.0 x16,BGA-1745,"1x DVI, 1x HDMI 2.0, 3x DisplayPort 1.2",155.6,TSMC,GeForce 900,,NVIDIA,GDDR5,GeForce GTX 980,77.82,2x 6-pin,0,0,2014-09-19,64,2048,4981.0,16,0,128,155.6
Maxwell 2.0,MXM Module,MXM-B (3.0),BGA-1745,,108.2,TSMC,GeForce 900M,,NVIDIA,GDDR5,GeForce GTX 980M,72.13,None,0,0,2014-10-07,64,1536,3462.0,12,0,96,108.2
Kepler,Dual-slot,PCIe 3.0 x16,BGA-2152,"2x DVI, 1x HDMI 1.4a, 1x DisplayPort 1.2",1882.0,TSMC,GeForce 700,,NVIDIA,GDDR5,GeForce GTX TITAN BLACK,58.8,1x 6-pin + 1x 8-pin,0,0,2014-02-18,48,2880,5645.0,0,0,240,235.2
Kepler,Triple-slot,PCIe 3.0 x16,BGA-2152,"2x DVI, 1x HDMI 1.4a, 1x DisplayPort 1.2",1682.0,TSMC,GeForce 700,,NVIDIA,GDDR5,GeForce GTX TITAN Z,52.56,2x 8-pin,0,0,2014-05-28,48,2880,5046.0,0,0,240,210.2
Kepler 2.0,IGP,PCIe 1.0 x1,,,11.41,TSMC,Tegra(Kepler),,NVIDIA,DDR3L,Jetson TK1,3.804,,0,0,2014-10-15,4,192,365.2,0,0,8,7.608
Kepler,MXM Module,MXM-A (3.0),BGA-908,,13.62,TSMC,Quadro Kepler-M(Kx000M),,NVIDIA,DDR3,Quadro K100M,3.404,None,0,0,2014-08-22,8,192,326.8,0,0,16,13.62
Kepler,MXM Module,MXM-A (3.0),BGA-908,,11.92,TSMC,Quadro Kepler-M(Kx000M),,NVIDIA,DDR3,Quadro K200M,2.98,None,0,0,2014-08-22,8,192,286.1,0,0,16,11.92
Maxwell,Single-slot,PCIe 2.0 x16,FCBGA-908,"1x DVI, 2x DisplayPort 1.2",44.96,TSMC,Quadro Kepler(Kx200),,NVIDIA,GDDR5,Quadro K2200,17.98,None,0,0,2014-07-22,16,640,1438.7,5,0,40,44.96
Maxwell,MXM Module,MXM-A (3.0),FCBGA-908,,46.0,TSMC,Quadro Kepler-M(Kx200M),,NVIDIA,GDDR5,Quadro K2200M,18.4,None,0,0,2014-07-19,16,640,1472.0,5,0,40,46.0
Kepler,Single-slot,PCIe 2.0 x16,BGA-908,"1x DVI, 1x DisplayPort 1.2",14.02,TSMC,Quadro Kepler(Kx200),,NVIDIA,DDR3,Quadro K420,3.504,None,0,0,2014-07-22,16,192,336.4,0,0,16,14.02
Kepler,Single-slot,PCIe 2.0 x16,BGA-1745,"1x DVI, 2x DisplayPort 1.2",87.81,TSMC,Quadro Kepler(Kx200),,NVIDIA,GDDR5,Quadro K4200,21.95,1x 6-pin,0,0,2014-07-22,32,1344,2107.0000000000005,0,0,112,87.81
Kepler,Dual-slot,PCIe 3.0 x16,BGA-2152,"2x DVI, 2x DisplayPort 1.2",148.0,TSMC,Quadro Kepler(Kx200),,NVIDIA,GDDR5,Quadro K5200,37.01,1x 6-pin,0,0,2014-07-22,48,2304,3553.0,0,0,192,148.0
Maxwell,Single-slot,PCIe 2.0 x16,FCBGA-908,"1x DVI, 1x DisplayPort 1.2",26.98,TSMC,Quadro Kepler(Kx200),,NVIDIA,DDR3,Quadro K620,17.98,None,0,0,2014-07-22,16,384,863.2,3,0,24,26.98
Kepler,Single-slot,PCIe 2.0 x16,BGA-1745,,103.8,TSMC,Tesla Kepler(Kxx),,NVIDIA,GDDR5,Tesla K8,25.95,1x 6-pin,0,0,2014-09-16,32,1536,2491.0,0,0,128,103.8
Kepler 2.0,Dual-slot,PCIe 3.0 x16,BGA-2152,,1371.1,TSMC,Tesla Kepler(Kxx),,NVIDIA,GDDR5,Tesla K80,42.85,1x 8-pin,0,0,2014-11-17,48,2496,4113.000000000001,0,0,208,171.4
GCN 1.0,Single-slot,PCIe 3.0 x16,FCBGA-1737,4x DisplayPort 1.2,136.0,TSMC,FirePro Data Center(Dx00),,AMD,GDDR5,FirePro D300,27.2,,0,0,2014-01-18,32,1280,2176.0000000000005,0,0,80,68.0
GCN 1.0,Dual-slot,PCIe 3.0 x16,,"6x mini-DisplayPort 1.2, 1x SDI",556.8,TSMC,FirePro Data Center(Dx00),,AMD,GDDR5,FirePro D500,23.2,,0,0,2014-01-18,32,1536,2227.0,0,0,96,69.6
GCN 1.0,Dual-slot,PCIe 3.0 x16,,"6x mini-DisplayPort 1.2, 1x SDI",870.4,TSMC,FirePro Data Center(Dx00),,AMD,GDDR5,FirePro D700,27.2,,0,0,2014-01-18,32,2048,3482.0,0,0,128,108.8
GCN 1.0,Dual-slot,PCIe 3.0 x16,,"1x DVI, 1x mini-DisplayPort 1.2",851.2,TSMC,FirePro Server(Sx000),,AMD,GDDR5,FirePro S10000 Passive 12GB,30.4,2x 8-pin,0,0,2014-03-01,32,1792,3405.0,0,0,112,106.4
GCN 1.0,MXM Module,PCIe 3.0 x16,FCBGA-962,,62.0,TSMC,FirePro Mobile(Sx000),,AMD,GDDR5,FirePro S4000X,12.4,,0,0,2014-08-07,16,640,992.0,0,0,40,31.0
GCN 1.0,Dual-slot,PCIe 3.0 x16,,1x DisplayPort 1.2,806.4,TSMC,FirePro Server(Sx000),,AMD,GDDR5,FirePro S9050,28.8,1x 8-pin,0,0,2014-08-07,32,1792,3226.0,0,0,112,100.8
GCN 2.0,Dual-slot,PCIe 3.0 x16,,,2109.0,TSMC,FirePro Server(Sx100),,AMD,GDDR5,FirePro S9100,52.74,1x 6-pin + 1x 8-pin,0,0,2014-10-02,64,2560,4219.000000000001,0,0,160,131.8
GCN 2.0,Dual-slot,PCIe 3.0 x16,,,2534.0,TSMC,FirePro Server(Sx100),,AMD,GDDR5,FirePro S9150,57.6,1x 6-pin + 1x 8-pin,0,0,2014-08-07,64,2816,5069.0,0,0,176,158.4
GCN 1.0,Single-slot,PCIe 3.0 x8,FCBGA-962,2x DisplayPort 1.2,27.2,TSMC,FirePro GCN(Wx100),,AMD,DDR3,FirePro W2100,5.44,None,0,0,2014-08-12,8,320,435.2,0,0,20,13.6
GCN 1.0,Single-slot,PCIe 3.0 x16,FCBGA-962,4x mini-DisplayPort 1.2,40.32,TSMC,FirePro GCN(Wx100),,AMD,GDDR5,FirePro W4100,10.08,None,0,0,2014-08-13,16,512,645.1,0,0,32,20.16
